index,Name,Param,Value
18699,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_41,0
18700,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_42,0
18701,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_43,0
18702,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_44,0
18703,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_45,0
18704,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_46,0
18705,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_47,0
18706,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_48,0
18707,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_49,0
18708,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_50,0
18709,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_51,0
18710,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_52,0
18711,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_53,0
18712,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_54,0
18713,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_55,0
18714,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_56,0
18715,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_57,0
18716,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_58,0
18717,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_59,0
18718,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_60,0
18719,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_61,0
18720,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_62,0
18721,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_63,0
18722,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_64,0
18723,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_65,0
18724,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_66,0
18725,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_67,0
18726,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_68,0
18727,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_69,0
18728,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_70,0
18729,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_71,0
18730,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_72,0
18731,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_73,0
18732,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_74,0
18733,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_75,0
18734,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_76,0
18735,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_77,0
18736,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_78,0
18737,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_79,0
18738,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_80,0
18739,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_81,0
18740,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_82,0
18741,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_83,0
18742,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_84,0
18743,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_85,0
18744,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_86,0
18745,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_87,0
18746,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_88,0
18747,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_89,0
18748,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_90,0
18749,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_91,0
18750,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_92,0
18751,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_93,0
18752,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_94,0
18753,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_95,0
18754,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_96,0
18755,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_97,0
18756,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_98,0
18757,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_99,0
18758,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_100,0
18759,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_101,0
18760,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_102,0
18761,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_103,0
18762,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_104,0
18763,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_105,0
18764,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_106,0
18765,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_107,0
18766,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_108,0
18767,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_109,0
18768,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_110,0
18769,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_111,0
18770,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_112,0
18771,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_113,0
18772,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_114,0
18773,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_115,0
18774,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_116,0
18775,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_117,0
18776,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_118,0
18777,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_119,0
18778,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_120,0
18779,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_121,0
18780,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_122,0
18781,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_123,0
18782,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_124,0
18783,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_125,0
18784,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_126,0
18785,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_127,0
18786,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_128,0
18787,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_129,0
18788,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_130,0
18789,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_131,0
18790,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_132,0
18791,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_133,0
18792,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_134,0
18793,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_135,0
18794,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_136,0
18795,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_137,0
18796,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_138,0
18797,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_139,0
18798,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_140,0
18799,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_141,0
18800,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_142,0
18801,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_143,0
18802,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_144,0
18803,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_145,0
18804,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_146,0
18805,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_147,0
18806,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_148,0
18807,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_149,0
18808,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_150,0
18809,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_151,0
18810,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_152,0
18811,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_153,0
18812,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_154,0
18813,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_155,0
18814,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_156,0
18815,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_157,0
18816,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_158,0
18817,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_159,0
18818,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_160,0
18819,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_161,0
18820,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_162,0
18821,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_163,0
18822,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_164,0
18823,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_165,0
18824,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_166,0
18825,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_167,0
18826,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_168,0
18827,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_169,0
18828,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_170,0
18829,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_171,0
18830,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_172,0
18831,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_173,0
18832,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_174,0
18833,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_175,0
18834,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_176,0
18835,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_177,0
18836,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_178,0
18837,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_179,0
18838,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_180,0
18839,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_181,0
18840,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_182,0
18841,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_183,0
18842,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_184,0
18843,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_185,0
18844,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_186,0
18845,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_187,0
18846,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_188,0
18847,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_189,0
18848,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_190,0
18849,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_191,0
18850,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_192,0
18851,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_193,0
18852,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_194,0
18853,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_195,0
18854,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_196,0
18855,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_197,0
18856,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_198,0
18857,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_199,0
18858,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_200,0
18859,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_201,0
18860,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_202,0
18861,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_203,0
18862,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_204,0
18863,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_205,0
18864,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_206,0
18865,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_207,0
18866,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_208,0
18867,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_209,0
18868,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_210,0
18869,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_211,0
18870,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_212,0
18871,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_213,0
18872,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_214,0
18873,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_215,0
18874,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_216,0
18875,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_217,0
18876,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_218,0
18877,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_219,0
18878,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_220,0
18879,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_221,0
18880,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_222,0
18881,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_223,0
18882,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_224,0
18883,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_225,0
18884,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_226,0
18885,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_227,0
18886,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_228,0
18887,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_229,0
18888,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_230,0
18889,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_231,0
18890,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_232,0
18891,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_233,0
18892,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_234,0
18893,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_235,0
18894,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_236,0
18895,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_237,0
18896,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_238,0
18897,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_239,0
18898,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_240,0
18899,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_241,0
18900,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_242,0
18901,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_243,0
18902,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_244,0
18903,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_245,0
18904,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_246,0
18905,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_247,0
18906,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_248,0
18907,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_249,0
18908,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_250,0
18909,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_251,0
18910,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_252,0
18911,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_253,0
18912,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_254,0
18913,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_255,0
18914,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_256,0
18915,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_257,0
18916,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_258,0
18917,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_259,0
18918,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_260,0
18919,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_261,0
18920,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_262,0
18921,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_263,0
18922,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_264,0
18923,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_265,0
18924,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_266,0
18925,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_267,0
18926,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_268,0
18927,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_269,0
18928,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_270,0
18929,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_271,0
18930,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_272,0
18931,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_273,0
18932,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_274,0
18933,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_275,0
18934,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_276,0
18935,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_277,0
18936,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_278,0
18937,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_279,0
18938,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_280,0
18939,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_281,0
18940,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_282,0
18941,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_283,0
18942,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_284,0
18943,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_285,0
18944,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_286,0
18945,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_287,0
18946,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_288,0
18947,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_289,0
18948,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_290,0
18949,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_291,0
18950,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_292,0
18951,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_293,0
18952,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_294,0
18953,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_295,0
18954,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_296,0
18955,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_297,0
18956,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_298,0
18957,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_299,0
18958,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_300,0
18959,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_301,0
18960,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_302,0
18961,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_303,0
18962,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_304,0
18963,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_305,0
18964,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_306,0
18965,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_307,0
18966,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_308,0
18967,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_309,0
18968,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_310,0
18969,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_311,0
18970,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_312,0
18971,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_313,0
18972,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_314,0
18973,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_315,0
18974,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_316,0
18975,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_317,0
18976,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_318,0
18977,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_319,0
18978,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_320,0
18979,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_321,0
18980,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_322,0
18981,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_323,0
18982,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_324,0
18983,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_325,0
18984,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_326,0
18985,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_327,0
18986,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_328,0
18987,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_329,0
18988,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_330,0
18989,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_331,0
18990,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_332,0
18991,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_333,0
18992,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_334,0
18993,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_335,0
18994,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_336,0
18995,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_337,0
18996,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_338,0
18997,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_339,0
18998,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_340,0
18999,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_341,0
19000,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_342,0
19001,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_343,0
19002,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_344,0
19003,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_345,0
19004,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_346,0
19005,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_347,0
19006,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_348,0
19007,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_349,0
19008,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_350,0
19009,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_351,0
19010,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_352,0
19011,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_353,0
19012,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_354,0
19013,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_355,0
19014,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_356,0
19015,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_357,0
19016,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_358,0
19017,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_359,0
19018,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_360,0
19019,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_361,0
19020,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_362,0
19021,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_363,0
19022,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_364,0
19023,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_365,0
19024,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_366,0
19025,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_367,0
19026,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_368,0
19027,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_369,0
19028,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_370,0
19029,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_371,0
19030,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_372,0
19031,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_373,0
19032,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_374,0
19033,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_375,0
19034,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_376,0
19035,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_377,0
19036,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_378,0
19037,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_379,0
19038,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_380,0
19039,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_381,0
19040,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_382,0
19041,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_383,0
19042,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_384,0
19043,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_385,0
19044,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_386,0
19045,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_387,0
19046,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_388,0
19047,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_389,0
19048,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_390,0
19049,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_391,0
19050,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_392,0
19051,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_393,0
19052,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_394,0
19053,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_395,0
19054,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_396,0
19055,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_397,0
19056,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_398,0
19057,vc_mic_speaker_extra_16_out_treq_c,FIR_coef_399,0
19058,vc_mic_speaker_extra_16_out_treq_c,bEnable,1
19059,vc_mic_speaker_extra_16_out_treq_c,bAutomaticTransitionGain,0
19060,vc_mic_speaker_extra_16_out_treq_c,transition_gain_exp_l,0
19061,vc_mic_speaker_extra_16_out_treq_c,transition_gain_mant_l,2147483647
19062,vc_mic_speaker_extra_16_out_treq_c,transition_gain_exp_r,0
19063,vc_mic_speaker_extra_16_out_treq_c,transition_gain_mant_r,2147483647
19064,vc_mic_speaker_extra_16_out_treq_c,smoothing_delay_ms,150
19065,vc_mic_speaker_extra_16_out_cng_c,nPortIndex,0
19066,vc_mic_speaker_extra_16_out_cng_c,bEnable,0
19067,vc_mic_speaker_extra_16_out_cng_c,sLevel.nValue,-90
19068,vc_mic_speaker_extra_16_out_cng_c,sLevel.nMin,-91
19069,vc_mic_speaker_extra_16_out_cng_c,sLevel.nMax,-50
19070,vc_mic_speaker_extra_16_speech_proc_tx_se,nPortIndex,3
19071,vc_mic_speaker_extra_16_speech_proc_tx_se,bEnable,1
19072,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nEnabled,1
19073,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nLinearEchoCancellation,1
19074,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nEchoDetection,0
19075,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nHighPassFilter,1
19076,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nResidualEchoControl,1
19077,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nComfortNoise,1
19078,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nPureDelay,0
19079,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nFilterLength,80
19080,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nShadowFilterLength,60
19081,vc_mic_speaker_extra_16_speech_proc_tx_se,sConfigEchoControl.nMaxEchoPathGain,0
